SKU,PO_Qty_Australia_Market,PO_Qty_Canada_Market,PO_Qty_Europe_Market,PO_Qty_US_Market,PO_Qty_Unallocated_PO,STPO_Qty_Australia_Market,STPO_Qty_Canada_Market,STPO_Qty_Europe_Market,STPO_Qty_US_Market,STPO_Qty_Unallocated_PO,STPO_Qty_STPO_Unlinked_To_Market,Effective_ETA_Australia_Market,Effective_ETA_Canada_Market,Effective_ETA_Europe_Market,Effective_ETA_US_Market,Effective_ETA_Unallocated_PO,Effective_ETA_STPO_Unlinked_To_Market,Total_STPO_InTransit_Global,Total_Inventory_Global,Total_Purchased_PO_Qty_Global,Incoming_Total_Qty_Global,Total_Ordered_Sales_Qty_Global,Inv_AGUS011,Inv_ALCA021,Inv_ANAU003,Inv_AUCN,Inv_EMCA001,Inv_EMCA003,Inv_EMCA006,Inv_FFCN,Inv_JDCATOR5,Inv_JDCAYVR2,Inv_JDUSCA4,Inv_JDUSHOU1,Inv_JDUSNJ4,Inv_NLAU001,Inv_NLAU002,Inv_Pierre_Claude_CA,Inv_Pierre_Claude_US,Inv_SKUS004,Inv_SKUS014,Inv_SKUS027,Inv_SWUS005,Inv_SWUS013,Inv_valencia_na_US
NS295-MUC-21L1,0,2,0,3,0,0,0,0,0,0,0,,2024-05-21,,2025-05-25,,,0,7,5,5,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
NS295-MUC-21RB,0,7,0,4,0,0,0,0,0,0,0,,2025-07-14,,2025-05-25,,,0,13,11,11,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NS318-001-16B4,0,16,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS318-154-16B4,0,8,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS318-450-16B4,0,8,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS318-489-16B4,0,8,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS318-P49-16B4,0,8,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS318-STC-16B4,0,8,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS347,0,11,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS348,0,11,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS354-001-11NG,0,1,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS354-200-11NG,0,13,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS354-201-11NG,0,8,0,0,0,0,0,0,0,0,0,,2025-04-14,,,,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS354-489-11NG,0,1,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS354-D50-11NG,0,9,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS354-D52-11NG,0,13,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS354-DN1-11NG,0,21,0,0,0,0,0,0,0,0,0,,2025-07-14,,,,,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OB-12-000378-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OB-12-000378B2-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OB-12-000378B3-A13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR99-MS21CG-BT1N,0,1,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSLO-BL-DBL-RIS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OSLO-BLK-CONSOL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
OSLO-BLK-DBL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSLO-BLK-LEFT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OSLO-BLK-LF-RIS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OSLO-BLK-LF-WR2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
OSLO-BLK-NOARM,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OSLO-BLK-RGT-WL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
OSLO-BLK-RIGHT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSLO-BLK-WED-LF,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
OSLO-DCH-CONSOL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OSLO-DCH-DBL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
OSLO-DCH-NOARM,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSLO-DCH-RIGHT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OSLO-XL-BLK-CON,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
OSLO-XL-BLK-L-01-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
OSLO-XL-BLK-R-01-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
OSLO-XL-BLK-RGT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
OSLO-XL-BLK-RIGHT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OSLO-XL-DCH-LEFT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSLO-XL-DCH-RIGHT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSXL-HD-BLK-2-P,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OT01-01CN12-TF1N,0,0,0,6,0,0,0,0,0,0,0,,,,2025-05-03,,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OT99-AT21BG-IS1N,0,2,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OT99-AT21NB-IS1N,0,5,0,0,0,0,0,0,0,0,0,,2025-06-03,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OT99-AT21NB-IS1U,0,0,0,0,2,0,0,0,0,0,0,,,,,2025-06-03,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OT99-OC22DY-MG2N,0,1,0,0,0,0,0,0,0,0,0,,2025-05-09,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALERMO-BLK-DBL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PALERMO-BLK-LFT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PALERMO-BLK-RGT,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PIA-BLK-L-AU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
POPCORN-HOLDER-INCLUDED,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
QBC1-PZ23WN-HY1N,0,5,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QBC1-RW23NT-HY1N,0,2,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QBC2-PZ23WN-HY1N,0,5,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QBC2-RW23NT-HY1N,0,2,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QBC3-PZ23WN-HY1N,0,5,0,0,0,0,0,0,0,0,0,,2025-05-14,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
